0,1,2,3,4
Manolo Hoppenstedt,No data,['Va Por Diego'],['Reparto'],Sin oscar
Chuan-jun Wang,No data,"['Wo bu shi yao shen', '无名', 'The Three-Body Problem', '2023 • 7 episodios']","['Reparto', 'Transporte']",Sin Oscar
Ricardo Reyes,1957,"['Iskul Bukol: 20 Years After (The Ungasis and Escaleras Adventure)', 'Iskul bukol', 'Si Ayala at si Zobel', 'Iskul bukol', '1977']","['Reparto', 'Banda sonora']",Sin oscar
Se-ah Jang,No data,"['Saja', 'Gimyohan gajok', 'Mi mi fang ke', 'Gibangdoryeong']",['Reparto'],Sin oscar
Marta Haller,No data,"['El apego', 'Perdida', 'El eslabón podrido', 'Jorge y Alberto contra los demonios neoliberales']",['Reparto'],Sin oscar
Michael G. Gabel,No data,[''],"['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Hout Sithorn,No data,"['Bodeng sar', 'Same Same But Different']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Sandra Otte,No data,"['En el lugar del crimen', '2022 • 1 episodio']",['Reparto'],Sin oscar
Adeliina Arajuuri,No data,"['Odotus', 'Tuntematon sotilas', '2019 • 1 episodio', '2020']",['Reparto'],Sin oscar
Yoo-ri Heo,No data,['Road to Boston'],['Reparto'],Sin oscar
Najlaa Al Khamri,No data,"['La magia del chocolate', 'Behind the Sun', '2010', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Radhika Kumaraswamy,1986,[''],"['Reparto', 'Producción']",Sin oscar
Yasiris Alvarado,No data,[''],"['Reparto', 'Dirección', 'Localización']",Más en IMDbPro
Prathap Pothen,1952,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Dieter Bernhardt,No data,"['Berlin Alexanderplatz', 'The Royal Game']",['Reparto'],Sin oscar
Kevin Capece,No data,"['Senza far rumore', 'Luciano', 'Película de TV', '8,8']",['Reparto'],Sin oscar
Pawel Ciolkosz,1982,"['Na dobre i na zle', '2015–2018 • 7 episodios', ""Bank's worker"", 'Tomasz Wilk', 'Serie de TV']","['Reparto', 'Dirección']",Sin oscar
Jack Firoozan,No data,"['Audition', 'Jigaboo']",['Reparto'],Sin oscar
Lily Chakravarty,1941,[''],['Reparto'],Sin Oscar
Riccardo Scamarcio,1979,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
LittleDarshan,No data,"['Jana Gana Mana', 'Panthrand', 'Maniyarayile Ashokan', 'Marubhoomiyile Aana']",['Reparto'],Sin oscar
Manisha Joshi,No data,[''],['Reparto'],Sin oscar
Marcis Lacis,No data,"['Revolucija / Revolution', 'Troubled Minds', 'Uzticibas persona', 'Dancis pa trim']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Emon Albira,2001,"['La belleza y el enigma', 'YouTumor', 'Me & U', 'Bachelor']","['Reparto', 'Edición', 'Dirección de fotografía y cámara']",Sin oscar
Raghu Babu,1964,[''],['Reparto'],Sin oscar
Libby Mintz,1983,"['Una novata en un cuento de hadas', 'Guerra de cheerleaders', 'Habit', 'Modern Family', '2010 • 1 episodio']","['Reparto', 'Guion', 'Producción']",Sin oscar
Julia Roy,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Richard Karn,1956,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin oscar
Malgorzata Hajewska,1965,"['33 sceny z zycia', 'Iluzja', 'Wataha', '2014–2017 • 5 episodios', 'Zofia Blawatska']","['Reparto', 'Equipos adicionales']",Sin Oscar
Zohar Liba,1977,[''],['Reparto'],Sin oscar
Alyona Artyomova,No data,"['La última Bulgaria querida', 'Ya otmeniyayu smert', 'Velikolepnaya pyaterka']",['Reparto'],Sin oscar
Febby Febiola,No data,"['Kapan Kawin?', 'Laskar cilik', '8,0', '7,0']",['Reparto'],Sin oscar
Phoenix Wilson,No data,[''],['Reparto'],Más en IMDbPro
Fahadh Faasil,1982,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Unnimaya Nalappadam,No data,"['Pranaya Vilasam', 'Thinkalazhcha Nishchayam']",['Reparto'],Sin oscar
Sally Kirkland,1941,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 1 premio Óscar
Pascale Potvin,No data,"['Social Witches', 'Baby Fever', 'ClareClare (V.O.)', 'Friend #2']","['Reparto', 'Guion', 'Producción']",Sin Oscar
Nan He,No data,"['Gu Jian Qi Tan Zhi Qing Yun Jue', 'The Ming Dynasty Assassin', 'Dear Little Mermaid']",['Dirección'],Sin oscar
Marie Bernard,1990,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Miguel Martin Martinez,1991,"['La rosa de Guadalupe', '2008–2016 • 10 episodios', '1959', 'Francisco', 'Serie de TV']","['Reparto', 'Banda sonora']",Sin oscar
Jurij Drevensek,1985,[''],['Reparto'],Sin Oscar
Marie Bos,No data,[''],['Reparto'],Más en IMDbPro
Sheel Kalia,No data,"['Ek Dopahar (An Afternoon)', '8,0']","['Reparto', 'Sonido']",Sin oscar
Marissa Anita,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
Sheryl Rubio,No data,"['Somos tú y yo', '2007–2009 • 195 episodios', 'Lucía Dávila(as Sheryl Rubio Rojas)', 'Serie de TV', 'Serie de TV']","['Reparto', 'Guion']",Más en IMDbPro
Joaquín Cosio,1962,[''],['Reparto'],Sin Oscar
Nima Nassernia,No data,"['Silver Carnation', 'Haunt', '2018', '2018']",['Reparto'],Más en IMDbPro
Daniel Levy,1983,[''],"['Producción', 'Guion', 'Reparto']",Ganó 4 premios Primetime Emmy
Jean Bed Essounda,No data,"['Chicken Lane', 'Bipolar Love', 'Squeaks']","['Reparto', 'Guion', 'Producción']",Sin oscar
Elvinas Juodkazis,1994,[''],['Reparto'],Sin oscar
Lidia Ariza,No data,[''],"['Reparto', 'Agente de talentos', 'Assistant']",Más en IMDbPro
Sana Kostic,No data,"['Porodica', 'Nebesa', 'Besa', '2021 • 1 episodio']",['Reparto'],Sin oscar
Ugur Polat,1956,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Darri Ingolfsson,1979,[''],"['Reparto', 'Dirección', 'Dirección de fotografía y cámara']",Sin oscar
Stefan Lampadius,1976,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Carlos Gorbe,No data,"['La Ruta', '2022 • 4 episodios', 'Reparto', 'Tonet', 'Miguel']",['Reparto'],Más en IMDbPro
Hannah Lori,No data,[''],"['Reparto', 'Guion', 'Dirección de fotografía y cámara']",Sin Oscar
Léa Drucker,1972,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Leonardo DiCaprio,1974,[''],"['Producción', 'Reparto', 'Guion']",Ganó 1 premio Óscar
Rogério Brito,1973,"['O Novelo', '3%', '2016 • 3 episodios', 'Araújo', 'Don CosmeAdditional Feijao(voz)']","['Reparto', 'Banda sonora']",Sin Oscar
Luàna Bajrami,2001,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Marchánt Davis,No data,[''],"['Reparto', 'Producción', 'Dirección']",Más en IMDbPro
Ksenija Marinkovic,1966,[''],['Reparto'],Sin Oscar
Vítor Norte,1951,[''],"['Reparto', 'Guion']",Sin Oscar
Sydney L'Engle,No data,['Madison Baker Was Here'],['Reparto'],Sin oscar
Scott Mullet,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Nija Okoro,abril,[''],['Reparto'],Sin oscar
Stephen McKinley Henderson,1949,[''],['Reparto'],Sin Oscar
Susan Louise O'Connor,marzo,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Nataraja Subramanian,No data,[''],"['Reparto', 'Dirección de fotografía y cámara']",Sin Oscar
Richard Cotovsky,1954,[''],['Reparto'],Sin oscar
Marquis Hartis,No data,"['Apocalypse A-Go-Go', 'The Rabbit']",['Reparto'],Sin oscar
Kottayam Ramesh,No data,[''],['Reparto'],Más en IMDbPro
Carlos R. Hailey,No data,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Más en IMDbPro
Bobby C. King,No data,[''],"['Especialistas', 'Reparto', 'Equipos adicionales']",Más en IMDbPro
Irfan Qureshi,1998,"['Jeene Ki Umeed Tumse Hi', 'Undekhi', '2020 • 5 episodios']",['Reparto'],Sin oscar
Alaa Hammad,No data,"[""Les filles D'Abdul Rahman""]",['Reparto'],Sin oscar
Jana Olhová,1959,[''],['Reparto'],Sin Oscar
Peter Facinelli,1973,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Marie Caffier,No data,['La casa de las profundidades'],['Reparto'],Sin oscar
Sean Gunn,1974,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Artie Pasquale,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Ze Ying,No data,"['Mi hua zhi wei', 'Underground Fragrance', 'Who Is Sleeping in Silver Grey', '7,5']","['Reparto', 'Producción', 'Guion']",Sin Oscar
Jin Hye-Won,No data,"['Sea of the Woman: Geu yeojaui bada', 'Tulip moyang', '7,6']",['Reparto'],Sin oscar
Kim Clarck,No data,"['Knockout Girls', 'Five Swords of Emperors']","['Especialistas', 'Reparto']",Sin oscar
Andrés Ciavaglia,No data,"['Las fieras', '6,3', '7,7', 'Desmadre']",['Reparto'],Sin oscar
Mirela Lambic,1975,"['Ostavljeni', 'Belvedere', 'El círculo perfecto', ""So She Doesn't Live""]",['Reparto'],Sin oscar
Annie Stone,No data,['Vacancy in the Night'],['Reparto'],Sin oscar
Nikeet Dhillon,2000,"['Jatt Brothers', 'Sikander 2', 'Yaar Anmulle Returns', 'Shahi Majra', '2022 • 1 episodio']",['Reparto'],Sin oscar
Carmen Parra,1917,"['Los 33: una historia de esperanza', 'Violeta se fue a los cielos', 'El hada ignorante', 'Wilsinho Galiléia']","['Composición', 'Música', 'Banda sonora']",Sin Oscar
Andrey Mironov-Udalov,No data,"['La batalla de Leningrado', 'Tak nazyvaemaya lyubov. Krasnoe', 'The Tram', '2019']",['Reparto'],Sin oscar
Joanna Ignaczewska,1984,[''],['Reparto'],Sin Oscar
Paul Boche,agosto,[''],['Reparto'],Sin oscar
Costas Mandylor,1965,[''],['Reparto'],Sin Oscar
Rae Farrer,No data,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Más en IMDbPro
Hadrian Castro,No data,"['The Case', 'Luis', ""Jehovah's Witness"", 'Dawes']",['Reparto'],Sin Oscar
Shanna Keil,No data,"['The Walking Dead: Daryl Dixon', '2023 • 1 episodio', '2021', 'Self']",['Reparto'],Sin oscar
Adriano Giraldi,No data,"['Diverso da chi?', 'Uno per tutti', 'Affittasi vita', 'Nahrani me z besedami']",['Reparto'],Sin oscar
Sanchari Vijay,1983,"['Naanu Avanalla... Avalu', 'Killing Veerappan', 'Gentleman', '6ne Maili']","['Reparto', 'Música']",Sin Oscar
Jenna Ortega,2002,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Verónica Bravo,No data,[''],['Reparto'],Más en IMDbPro
Giovanni Cirfiera,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
Teri Polo,1969,[''],['Reparto'],Sin Oscar
Mario Bolaños,1973,"['Herencia', '5,8', 'Torre de narcos', 'El barco', '2012 • 1 episodio']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Tom Guiry,1981,[''],['Reparto'],Sin Oscar
Achyuth Kumar,1966,[''],['Reparto'],Sin Oscar
Micaela Wittman,1999,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Jennifer Pierce Mathus,1973,[''],['Reparto'],Sin oscar
Linas Phillips,No data,[''],"['Reparto', 'Dirección', 'Edición']",Más en IMDbPro
Caitlyn Mims,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Sean Collins,No data,"['Las Tortugas Ninja', '2012–2013 • 26 episodios', 'Animación(DreamWorks Animation Television CG HUB Team)', 'Serie de TV', '7,4']","['Efectos visuales', 'Animación']",Sin oscar
Agustina Muñoz,No data,[''],"['Reparto', 'Vestuario']",Más en IMDbPro
April Linscott,No data,[''],['Reparto'],Más en IMDbPro
Hatice Aslan,1962,[''],['Reparto'],Sin Oscar
Mariam Basha,No data,"[""Les filles D'Abdul Rahman"", 'Mafak', 'The Present', '2020']",['Reparto'],Sin Oscar
Nakkalites Arun Kumar,No data,['Bachelor'],['Reparto'],Sin oscar
Manju Pillai,1975,[''],['Reparto'],Sin Oscar
Arjun Sarja,1962,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Michael Urie,1980,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Morgan Lindholm,No data,[''],['Reparto'],Más en IMDbPro
Tongayi Chirisa,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Jasna Djuricic,1966,[''],['Reparto'],Sin Oscar
Michal Svoboda,No data,"['Van Helsing', 'El niño 44', 'Eurotrip', 'Todo está iluminado']","['Arte', 'Reparto', 'Decoración']",Sin oscar
Gurpreet Bhangu,1959,[''],['Reparto'],Sin oscar
Lena Urzendowsky,2000,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Thambi Ramaiah,1956,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jordan Allen Bell,No data,[''],['Reparto'],Más en IMDbPro
Sean Berube,1975,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Angel Padilla,No data,['Make Me an Offer'],['Reparto'],Sin oscar
Eszter Ónodi,1973,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Yutaka Takeuchi,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Más en IMDbPro
Gavrilo Avramovic,No data,"['Juzni vetar', 'Prolecna pesma', 'Juzni vetar', '2020 • 1 episodio', 'Klinac']",['Reparto'],Sin oscar
Patrick Benson,No data,"['Hallowed End', '2010']",['Producción'],Sin oscar
Birgitte Larsen,No data,"['Gritt', 'El inadaptado', 'Grill', 'Lyset fra sjokoladefabrikken']","['Reparto', 'Guion']",Sin Oscar
Dan Fogler,1976,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Ashley Hodgson,No data,"['Circling the Drain', 'The Modern Way', 'Blue Rose', 'Animal Pie']",['Reparto'],Sin oscar
Chadney Cooles,No data,"['My Beautiful Bride', 'My Beautiful Bride', 'The Drifter', 'Only in L.A.']","['Reparto', 'Producción', 'Guion']",Sin oscar
Vlasta Vrana,1950,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Lino Musella,1980,"['Fue la mano de Dios', 'Queridos vecinos', 'Gomorra: La serie', '2014–2016 • 16 episodios', '2022']",['Reparto'],Sin Oscar
Fernando Becerril,2023,[''],['Reparto'],Sin Oscar
Eduardo Galeazzi,No data,"['Pancho Villa. El Centauro del Norte', '2023 • 1 episodio', 'Virgen de San Juan', 'Belle']",['Reparto'],Sin oscar
Hameed Sheikh,diciembre,[''],"['Reparto', 'Producción']",Sin Oscar
Emil Kusumo,No data,"['Sampai Ajal Memisahkan', 'I', 'Brata', '2020 • 10 episodios', '2021']",['Reparto'],Sin oscar
Courtney Bissonette,No data,"['Love in Kilnerry', 'Pleasant Grove', 'Producción', '2018']","['Localización', 'Producción', 'Reparto']",Sin Oscar
V.K. Naresh,1960,[''],"['Reparto', 'Producción']",Sin Oscar
Coralie Russier,No data,[''],['Reparto'],Más en IMDbPro
Em Dawson,No data,['Hollowhood'],['Reparto'],Sin oscar
Christopher Abbott,1986,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Abigail Breslin,1996,[''],"['Reparto', 'Dirección', 'Producción']",Nominado para 1 premio Óscar
Chuck E Powers,No data,[''],"['Producción', 'Dirección', 'Edición']",Más en IMDbPro
Elisa Maillot,No data,"['Les Gromelot et les Dupinson', 'Por fin viuda', '¡Salsa!', 'Esperando a Míster Bojangles']",['Reparto'],Sin oscar
Leidy Gómez Roldán,No data,"['Anthropos', 'Invitation', 'Vida']","['Reparto', 'Dirección']",Sin oscar
Saleh Bakri,1977,[''],['Reparto'],Sin Oscar
Uriel Bravo,No data,"['The Exorcism of God', 'Recorte de Presupuesto', 'Los Matadores']",['Reparto'],Sin oscar
Maria Bakalova,1996,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 1 premio Óscar
Emanuele Maria Di Stefano,No data,"['La Escuela Católica', 'Il filo invisibile', 'Siccità', 'Corpo Libero', '2022 • 6 episodios']",['Reparto'],Sin oscar
Aimeé Székely,No data,"['The Perfect Mistress II', '6,4', 'Clara', '2021']",['Reparto'],Sin oscar
Thomas Claxton,No data,[''],"['Edición', 'Reparto', 'Producción']",Más en IMDbPro
Robert Gulaczyk,1983,"['Loving Vincent', 'Teatr Telewizji', '2012–2018 • 3 episodios', 'Pawel Piotrowski', 'Bodyguard Jan']",['Reparto'],Sin oscar
Avinash,1985,"['Killa', 'Paatal Lok', '2020 • 9 episodios', '2015', '2015']","['Dirección de fotografía y cámara', 'Dirección', 'Guion']",Sin Oscar
Jack Huston,1982,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Oscar Kennedy,1999,[''],['Reparto'],Sin oscar
Lucas Montagna,No data,"['Convaleciente', 'Polución', '2019', '2021', '2021']",['Reparto'],Sin oscar
Luis Fernando Peña,No data,[''],['Reparto'],Más en IMDbPro
Michelle Vogel,No data,[''],"['Reparto', 'Producción', 'Dirección de casting']",Más en IMDbPro
Viktorie Ignoto,No data,"['Phobia', 'Dark Glasses', 'Scarlett', 'Picciridda - Con i piedi nella sabbia']",['Reparto'],Sin oscar
Kelin Flis,No data,"['Two Bosses', '6,3']",['Reparto'],Sin oscar
Vera Zimmermann,1964,"['Ela Perdoa', 'Negócio da China', '2008–2009 • 106 episodios', 'Marina', 'Serie de TV']",['Reparto'],Sin Oscar
Tchéky Karyo,1953,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Michael Moreland,No data,[''],['Reparto'],Sin oscar
Laïs Salameh,No data,"['Titane', 'Le rêve de Mila', '8,2', 'Toutouyoutou', '2022 • 5 episodios']",['Reparto'],Sin oscar
Matthew Yang King,1974,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Vinay Forrt,1983,[''],['Reparto'],Sin Oscar
Alethea Sholomenko,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Magnus Krepper,1967,[''],['Reparto'],Sin Oscar
Jayesh More,No data,"['Hellaro', 'OMG: Oh My God!', 'Pushpa Impossible', '2022–2023 • 203 episodios', '2020']","['Reparto', 'Guion']",Sin Oscar
Justice Lee,No data,"['Doughnut Demons', '2019', '1989', '1993']","['Dirección de producción', 'Producción', 'Especialistas']",Sin oscar
Cameron Mills,No data,[''],['Reparto'],Más en IMDbPro
Jytte Kvinesdal,1953,"['La caza', 'Morten Korch - Ved stillebækken', '1999–2000 • 19 episodios', '2010', ""Head of Department (Loeb's Boss)""]",['Reparto'],Sin oscar
Júlia Belard,1988,"['Irregular', 'Mulheres', '2014–2015 • 316 episodios', 'Graça Coelho', 'Serie de TV']",['Reparto'],Sin Oscar
Nico Moschetto,No data,"['The Demon of Serling', '8,8', 'Serie de TV', '5,3']","['Reparto', 'Producción', 'Cámara y electricidad']",Sin oscar
Phil Ductan,No data,[''],"['Reparto', 'Especialistas', 'Producción']",Más en IMDbPro
David Cambronero,No data,"['Secuelas de la Cuarentena', '2020 • 1 episodio', '2021']",['Reparto'],Sin oscar
Josiah Dixon,No data,['Black & White Christmas Movie'],['Reparto'],Sin oscar
Ursula Taherian,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Kunihiro Ooue,No data,"['Higan no futari', '8 Feet Woman', 'Kaikou']",['Reparto'],Sin oscar
Jennifer Warren,1941,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Zhao-Yan Guo-Zhang,No data,"['Cool Young', 'Hasta siempre, hijo mío', 'Fei dui chen jiao liang', '6,0']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Chamila Rodríguez,1975,"['Litoral', '2008 • 4 episodios', 'La Fiebre del Loco', 'El realismo socialista']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Melisa Zakeri,No data,"['Setareh Bazi', 'I zohreh', 'Mothering', 'The Nameless Alley']",['Reparto'],Sin Oscar
Madeleine Coghlan,No data,[''],"['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Junpei Yasui,No data,"['A Life: Itoshiki Hito', '2017 • 9 episodios', 'Reparto', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Tara Sutaria,1995,[''],"['Reparto', 'Música']",Sin Oscar
Patsy Ferran,1989,[''],['Reparto'],Sin oscar
Lilja Þórisdóttir,1954,"['Útrás Reykjavík', '2011', 'Yrsa(as Lilja Thorisdottir)', 'Miniserie de TV', '7,1']",['Reparto'],Sin Oscar
Mahogany Darkberry,No data,"['Tiffany the Doll', '2020', '2022', '2022', '2021']","['Reparto', 'Equipos adicionales', 'Maquillaje']",Más en IMDbPro
Sophie Marie White,No data,[''],"['Cámara y electricidad', 'Producción', 'Reparto']",Más en IMDbPro
Meka Rama Krishna,No data,"['Baahubali: The Beginning', 'Baahubali 2, la conclusión', 'Bhaagamathie', 'Sye Raa Narasimha Reddy']",['Reparto'],Sin Oscar
Hannah Whiteoak,No data,[''],"['Reparto', 'Cámara y electricidad', 'Equipos adicionales']",Más en IMDbPro
Saad Mahfouz,No data,['Sharaf'],['Reparto'],Sin oscar
Vinette Robinson,1982,[''],['Reparto'],Sin Oscar
Francheska Savage,No data,[''],['Reparto'],Más en IMDbPro
Chris Bradley,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Jessica Buzzatto,No data,"['Quemar las naves', 'Aludel', '2020']",['Reparto'],Sin oscar
Thushara Nambiar,No data,"['The 137 Auditions of Avrahaam Yaakob', '7,8']",['Reparto'],Sin oscar
Akksar Allahabadi,No data,"['The Lost Ship', '7,5', '8,3', '9,4']","['Guion', 'Música', 'Equipos adicionales']",Sin oscar
Muttalip Müjdeci,1972,"['Alef', '2020 • 7 episodios', '2023', '2023', 'Ziya']",['Reparto'],Sin oscar
John Petrizzi,No data,"['Crisis', 'Stare']","['Guion', 'Producción']",Más en IMDbPro
Faran Tahir,1963,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Peter Musevski,1965,"['Delo osvobaja', 'Kruh in mleko', 'Rezervni deli', 'Ko zaprem oci']","['Reparto', 'Banda sonora']",Sin Oscar
Balthazar Getty,1975,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Bridie Sisson,No data,[''],['Reparto'],Más en IMDbPro
Andranic Manet,No data,"['Mes provinciales', 'Les Rascals', 'La montaña', 'Reparar a los vivos']",['Reparto'],Más en IMDbPro
Claudia Tiseo,1982,"['X-Men: Apocalipsis', 'The gang (Golpe perfecto)', 'Helix', '2015 • 3 episodios', '2003']","['Reparto', 'Especialistas']",Sin oscar
Timothy Dugan,No data,"['Grace Is Gone', 'Ombis: Alien Invasion', 'The Final Night and Day', 'Homicidal Vengeance']","['Reparto', 'Especialistas', 'Equipos adicionales']",Sin oscar
Steve McAuley,No data,['Hollowhood'],['Reparto'],Sin oscar
Tiona Bland,No data,[''],['Reparto'],Más en IMDbPro
Kate Drummond,1975,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Beppe Severgnini,1956,"['Una historia de amor italiana', 'Camera Café', '2003 • 1 episodio', '2015', '2016']",['Reparto'],Sin oscar
Alicia Vissani,No data,"['Lxs Desobedientes', '8,9', '9,2']",['Reparto'],Sin oscar
Rodolfo Herrera Moraga,No data,['Va Por Diego'],['Reparto'],Sin oscar
Konstantin Itunin,No data,"['Krotkaya', 'La última Bulgaria querida', 'Second Sun', 'Ischeznuvshiy velosipedist']",['Reparto'],Sin oscar
Juliana Destefano,1995,[''],['Reparto'],Sin oscar
Alexander Aguirre,No data,[''],['Reparto'],Más en IMDbPro
Grace Glowicki,No data,[''],"['Reparto', 'Producción', 'Dirección']",Más en IMDbPro
Renu Soundar,No data,[''],['Reparto'],Más en IMDbPro
Harley Queen,No data,"['Badland Doves', 'The Deadbeats', 'Forever Home', 'The Dark Side of Opulent II']",['Reparto'],Sin oscar
Naira Shah,No data,"['Mirugaa', 'Hungama 2', 'E Ee', 'Burra Katha']",['Reparto'],Más en IMDbPro
Alberto Ajaka,1973,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Saikumar,No data,[''],"['Reparto', 'Banda sonora']",Más en IMDbPro
Alicia Vikander,1988,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Óscar
Gianfranco Gallo,1961,"['Lo scugnizzo', 'Delitti', 'Gli altri', 'Serie de TV']",['Reparto'],Sin oscar
Nate Jackson,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Paul Robert Williams III,No data,[''],['Reparto'],Más en IMDbPro
Konomi Kohara,1992,"[""Kaguya-sama wa kokurasetai ~ Tensai tachi no ren'ai zunô sen ~"", '2019–2022 • 38 episodios', '2020', 'Kasumi Nomura(voz)', 'Serie de TV']","['Reparto', 'Banda sonora']",Sin Oscar
Teun Stokkel,2001,"['Hockeyvaders', '2023 • 5 episodios', 'Ollie Hartmoed', 'Monk', 'Adri']",['Reparto'],Sin oscar
Valeria Bruni Tedeschi,1964,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Barbara Goodson,1949,[''],"['Reparto', 'Sonido', 'Música']",Sin Oscar
Ankeet Khadka,No data,"['Ghampani', 'Basenji', 'Gopi', 'Kathmandu Conexión', '2022 • 1 episodio']",['Reparto'],Sin oscar
Wilma Elles,1986,[''],"['Reparto', 'Guion']",Sin Oscar
Beth Hagendorf,No data,[''],"['Producción', 'Reparto', 'Guion']",Más en IMDbPro
Gavin Cole,No data,[''],['Reparto'],Más en IMDbPro
Gugga Amaral,No data,['Pra onde levam as ondas'],['Reparto'],Sin oscar
Minosuke Bandô,No data,[''],['Reparto'],Más en IMDbPro
Keyaira Agustus,No data,[''],"['Reparto', 'Dirección de fotografía y cámara', 'Dirección']",Más en IMDbPro
Mario Sgueglia,No data,"['Fulmini e saette', '2019', 'Ettore Marini', 'Serie de TV', '6,3']",['Reparto'],Sin Oscar
Brittany Hoffner,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
Yogi Babu,1985,[''],"['Reparto', 'Guion']",Sin Oscar
Suchithra Devi,No data,"['Android Kunjappan Version 5.25', 'Thinkalazhcha Nishchayam', 'Rekha', '1744 White Alto']",['Reparto'],Sin oscar
Lively Nili,No data,['The Justice of Bunny King'],['Reparto'],Sin oscar
Patrick Coleman Duncan,julio,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Sin Oscar
Luis Zahera,1966,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Anne Haug,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Yueyi Wang,No data,"['The Yinyang Master', 'Mr. Zheng', 'Serie de TV', 'Serie de TV']",['Reparto'],Sin oscar
Lawrence Ballard,No data,[''],"['Reparto', 'Equipos adicionales', 'Animación']",Más en IMDbPro
Diva Dhawan,No data,"['Vaazhl', 'Styled by Neha']",['Reparto'],Sin oscar
Jason Sudeikis,1975,[''],"['Reparto', 'Guion', 'Producción']",Ganó 4 premios Primetime Emmy
Rya Kihlstedt,1970,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Majd Mastoura,1990,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Dominic Di Tommaso,No data,"['Twist', 'Ultimate Tag', 'ABC of...', 'Red Bull Sport Events']",['Reparto'],Sin oscar
Anita Cordell,No data,[''],"['Reparto', 'Producción', 'Dirección']",Más en IMDbPro
Gayathri Arun,No data,[''],['Reparto'],Más en IMDbPro
Xana Tang,No data,[''],"['Reparto', 'Edición', 'Equipos adicionales']",Más en IMDbPro
