0,1,2,3,4
Abhishek Mahendru,No data,"['Miss U Mister', 'The Pushkar Lodge', 'Win Marathon', 'Mumbai Saga']",['Reparto'],Sin oscar
Filipp Avdeev,1991,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Chiung-Hsuan Hsieh,1971,[''],['Reparto'],Sin Oscar
Deepansha Dhingra,No data,[''],['Reparto'],Sin oscar
Xiaopan Gao,No data,"['Xiongdi, bie nao!', 'Zhongkui kills Demon Legend', 'Sword in the Smile', 'Chen,JunFei']","['Reparto', 'Dirección', 'Equipos adicionales']",Sin oscar
Bhargavi Chirmuley,1978,[''],['Reparto'],Sin oscar
Sang-woo Kim,2000,"['¡Hola, yo!', '2021 • 9 episodios', '2019', 'Yoon Hyun Moo (young)', ""Sim Hyuk-Soo's son""]",['Reparto'],Sin oscar
Soroush Taheri,No data,[''],['Reparto'],Sin oscar
David Jhon,No data,['Will You Be My Ex?'],['Reparto'],Sin oscar
Akram Udaas,No data,[''],['Reparto'],Sin oscar
Alessandro Baccini,No data,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Guo Yu-Ying,No data,"['Bai jia quan zhi Guanmen dizi', '5,4', '6,5']",['Reparto'],Sin oscar
Danilla Riyadi,No data,"['Pretty Boys', 'Koboy Kampus', 'Losmen Bu Broto', 'KKN di Desa Penari']","['Reparto', 'Banda sonora']",Sin Oscar
Max Zheng Ren Wang,No data,['Best Wishes'],['Reparto'],Sin oscar
Hidekazu Mashima,1976,"['Kei×Yaku: Dangerous Partners', '2022 • 5 episodios', 'Makoto SawadaSawada', 'Takano', 'Tani']",['Reparto'],Sin oscar
Amandine Barbotte,No data,"['Le retour de Richard 3 par le train de 9h24', 'Corto', 'Corto', 'Corto']",['Reparto'],Sin oscar
Jiali Ding,No data,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Sin Oscar
Chuan-jun Wang,No data,"['Wo bu shi yao shen', '无名', 'The Three-Body Problem', '2023 • 7 episodios']","['Reparto', 'Transporte']",Sin Oscar
Nick Marwick,No data,"['The New Hope', '7,6', '6,5', 'Nick']",['Reparto'],Sin oscar
Liam Blundell,No data,"['Anhedonia', 'Mute', ""Folklore's Intimates"", 'Clarke Cable Stings & Solutions']","['Reparto', 'Guion', 'Cámara y electricidad']",Sin oscar
Tim Belton,No data,['Fresh Tracks: National Pronghorn Interpretive & Visitors Center'],No data,Sin oscar
Marta Haller,No data,"['El apego', 'Perdida', 'El eslabón podrido', 'Jorge y Alberto contra los demonios neoliberales']",['Reparto'],Sin oscar
Manuel Pumares,No data,['Longa noite'],['Reparto'],Sin oscar
Orhan Milli,No data,"['Silent Angel', '2,4', '2,6', '7,3']",['Reparto'],Sin oscar
Ray Hopper,No data,"['Broken Walls', 'Corto', 'Corto', 'Bentley Vanderveer']","['Reparto', 'Guion', 'Producción']",Sin oscar
Mason Born,No data,"['Empty Spaces', 'D.I.N.K.s (Double Income, No Kids)']",['Reparto'],Sin oscar
Maher Salim,2021,"['The Promise', 'Kheyanah Mashruah', 'El-Kanz: El-Haqiqah wa el-Khayal 1', 'Alrayes Omar Harb']",['Reparto'],Sin oscar
Lyubov Aksyonova,1990,[''],['Reparto'],Sin Oscar
Ji-il Park,1960,"['Dong-chang-saeng', 'Narara Gaecheonyong', '2020–2021 • 19 episodios', '2017', '2017']",['Reparto'],Sin oscar
Don,1949,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Kit Young,No data,[''],['Reparto'],Sin oscar
Sara Dylan,No data,"['Juego de tronos', '2012–2017 • 7 episodios', 'Peridot', 'Serie de TV', '8,7']",['Reparto'],Sin oscar
Mary Ryan,1884,[''],"['Reparto', 'Banda sonora']",Sin oscar
Pawel Ciolkosz,1982,"['Na dobre i na zle', '2015–2018 • 7 episodios', ""Bank's worker"", 'Tomasz Wilk', 'Serie de TV']","['Reparto', 'Dirección']",Sin oscar
Aarif Rahman,No data,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Heidar Rahimi,No data,['In the Fish'],['Reparto'],Sin oscar
Eric Paul Erickson,1972,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Prasenjit Chatterjee,1962,[''],"['Producción', 'Reparto', 'Dirección']",Sin Oscar
Garrett Hunter,No data,"['RWBY', '2013–2019 • 17 episodios', 'BystanderCommander JaoFrankie', 'Vídeo', '8,2']","['Reparto', 'Maquillaje', 'Efectos especiales']",Sin oscar
Pavan Gulrajani,No data,['Chance'],['Reparto'],Sin oscar
Edyta Torhan,1970,"['El deseo en mí', 'Prosta historia o morderstwie', 'Teatr Telewizji', '2005 • 1 episodio', '2019']",['Reparto'],Sin oscar
Torey Waters,No data,['M.I.S.T.E.R (Made It Surviving Through Extreme Reality)'],['Reparto'],Sin oscar
Yara de Novaes,1966,"['Malu', 'Silvia', 'Serie de TV', '6,5']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Aminata Kane,No data,['Atlantique'],['Reparto'],Sin oscar
Ken Mitsuishi,1961,"['Shin Godzilla', '13 asesinos', 'Audition', 'La delgada línea roja']",['Reparto'],Sin oscar
Furkan Palali,1986,[''],['Reparto'],Sin Oscar
Alban Andrada,No data,['Mina-anud'],['Reparto'],Sin oscar
Mykola Perestiuk,No data,"['La muerte de Stalin', 'Forever-Forever', 'Oficina de infiltrados', '2018–2020 • 2 episodios', '2019']","['Dirección de la segunda unidad o asistencia a dirección', 'Reparto']",Sin oscar
Michael Winters,1944,[''],"['Reparto', 'Banda sonora']",Sin oscar
Daniella Albaut,No data,['Gayler'],['Reparto'],Sin oscar
Chaley Rose,No data,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Wiktoria Filus,1994,[''],['Reparto'],Sin oscar
Aimee French,No data,['Flower Boy'],['Reparto'],Sin oscar
Orion Risk,No data,"['The Woe Land Saga, Chapter 1: ingrID', 'Roulette Girl', '6,2']",['Reparto'],Sin oscar
Jurij Drevensek,1985,[''],['Reparto'],Sin Oscar
Martina Sivori,No data,"['Si Los Meses Siguen', '8,6']",['Reparto'],Sin oscar
Federico Mallet,No data,"['Nice', 'Timeless', 'Mr. X', 'Producción']","['Reparto', 'Producción', 'Guion']",Sin Oscar
Hsiao-Yuan Ha,1981,"['Suan tian zhi wei', '2017 • 12 episodios', '2020', 'Piggy Yang', 'Big Pong']",['Reparto'],Sin Oscar
Roopa Lakshmi,No data,"['Vakeel Saab', 'Krack', 'Maharshi', 'Sarileru Neekevvaru']",['Reparto'],Sin oscar
Nicoletta Maragno,No data,"['Le acrobate', 'Agata e la tempesta', 'Giorni e nuvole', ""Finché c'è Prosecco c'è speranza""]",['Reparto'],Sin oscar
Emanuel Hodge,No data,"['The Next Episode', 'Danny Davis', 'Emanuel Hodge']","['Reparto', 'Producción']",Sin oscar
Marissa Anita,No data,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Bastien Louessard,No data,['Falaises'],['Reparto'],Sin oscar
Shin Ha-kyun,1974,[''],"['Reparto', 'Responsable']",Sin Oscar
Michelle Rotella,No data,"['Londyn & James', 'Once Upon A Time in the District', 'News AnchorReporter', 'Serie de TV']",['Reparto'],Sin oscar
Guillermo Arengo,No data,"['Tratame bien', '2009 • 37 episodios', 'Pedro CortezPedro Cortéz', 'Marcelo', 'Falsificador']","['Reparto', 'Dirección de fotografía y cámara']",Sin Oscar
Roberto Audio,No data,"['Vazante', 'Carandiru', 'O Magnata', 'O Olho e a Faca']","['Reparto', 'Equipos adicionales']",Sin Oscar
Jinglin Guo,No data,[''],['Reparto'],Sin Oscar
Moo-Sung Choi,1968,"['Lover', '2023 • 20 episodios', '2019', '2015', '2010']",['Reparto'],Sin oscar
Govardhan Asrani,1941,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Carla Lopaz,No data,['The Final Exit of the Disciples of Ascensia'],['Reparto'],Sin oscar
Léa Drucker,1972,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Sheila Eden,No data,[''],"['Música', 'Maquillaje', 'Reparto']",Sin oscar
Yoo-Bin Sung,No data,"['Last Child', 'Along with the Gods: los dos mundos', 'Mai wei', 'Daeho']",['Reparto'],Sin Oscar
Marie-José Kilolo Maputu,No data,['Vif-argent'],['Reparto'],Sin oscar
Gail Bean,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Sanjeev Johri,No data,"['Yeh Saali Aashiqui', 'Eeb Allay Ooo!']",['Reparto'],Sin oscar
Kyung-deok Ra,No data,"['Pohwasogeuro', 'Mopireul ipeun bineoseu', 'Sunshine Family', 'The Gift of Love']",['Reparto'],Sin oscar
Elio Giacobini,No data,"['Buck and the Magic Bracelet', 'Scale Model', 'Renato Pera', 'Tassista']",['Reparto'],Sin oscar
Badger,1893,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Lola Perier,No data,"['Lux Aeterna', 'Personnel et confidentiel', '2008 • 1 episodio']",['Reparto'],Sin oscar
David Ortega Arenas,No data,[''],['Reparto'],Sin oscar
Jerio Jefry,No data,"['The Lawyers: Pokrol Bambu', '8,4', 'Spirit Doll', 'Kampung Girang']",['Reparto'],Sin oscar
Joel Haver,No data,"['31 Days in Marshall, North Carolina', 'Island', 'Pretend That You Love Me', 'Taking a Little Time to Feel Sorry for Myself']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Emiliano Castro Martinez,No data,"['Impuros', '2021 • 1 episodio', '2008', '2019', '2017']",['Reparto'],Sin oscar
Ana Papadopulu,1978,[''],['Reparto'],Sin Oscar
Harish Verma,No data,"['Golak Bugni Bank Te Batua', 'Sab Fadey Jaange', 'Laiye Je Yaarian', 'Drame Aale']","['Reparto', 'Composición']",Sin Oscar
Jhi Clarke,No data,"['Dark Whispers: Volume 1', 'Something Fishy', '2010', 'Francis', 'Corto']",['Reparto'],Sin oscar
Neha Radhakrishnan,No data,['Old Is Gold'],['Reparto'],Sin oscar
Lucien Cambric,No data,[''],['Reparto'],Sin oscar
Andrei Dinescu,No data,"['Umbre', '2015 • 1 episodio', '2019', '2016']","['Reparto', 'Banda sonora']",Sin oscar
Elvina Ibru,No data,"['The Bling Lagosians', 'Letters to a Stranger', 'Sanitation Day', 'Kambili: The Whole 30 Yards']","['Reparto', 'Producción']",Sin Oscar
Xavier Pérez,No data,"['Pacifiction', 'Set de Dau Arnau', 'Efectos visuales', 'Efectos visuales']","['Edición', 'Efectos visuales', 'Efectos especiales']",Sin oscar
Sedef Akalin,1981,"['Son', '2012 • 2 episodios', '2019', '2020', 'Sirin']",['Reparto'],Sin oscar
Qiru Yang,No data,"['The Captain', 'Lu ding ji', '2020 • 45 episodios', '2021']",['Reparto'],Sin oscar
Yûko Tanaka,1955,"['Amagi goe', 'Hibi', 'Itsuka dokusho suruhi', 'Eijanaika. Qué más da']","['Reparto', 'Maquillaje', 'Banda sonora']",Sin Oscar
Yoshinori Okada,1977,[''],['Reparto'],Sin Oscar
Elvira Devinamira,No data,"['Dilarang Menyanyi di Kamar Mandi', 'Kaleidoscope Man', '6,7', 'Dani']",['Reparto'],Sin oscar
Kirana Larasati,1987,"['Sanubari Jakarta', 'Turis Romantis', 'Claudia/Jasmine', 'Purple Love']","['Reparto', 'Dirección']",Sin oscar
Vinayakan,1984,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Junxi Qu,No data,"['Chun chao', 'Feng ren ji yue dui']",['Reparto'],Sin Oscar
Joaquín Candeias,No data,"['Blavatsky', '2019', '3,9']",['Reparto'],Sin oscar
Jess DiForte,No data,['The Promise of the Butterfly'],['Reparto'],Sin oscar
Inas Al-Naggar,No data,"['Ayshin el-Lahzah', '2,7', 'Sumayyah', 'Reparto']",['Reparto'],Sin oscar
Achyuth Kumar,1966,[''],['Reparto'],Sin Oscar
Kanakalatha,1960,[''],['Reparto'],Sin oscar
Grace Echeta,No data,"['The Three Kings', 'Melissa', '2019']",['Reparto'],Sin oscar
Jay Shanker Pandey,No data,"['Ishaqzaade', 'Vidyapeeth', 'Reparto', 'Serie de TV']",['Reparto'],Sin oscar
Jacqueline Kehoe,No data,"['The Woe Land Saga, Chapter 1: ingrID', 'BROS. On The Rocks', 'RED', '2019']",['Reparto'],Sin oscar
Trimala Adhikari,No data,[''],"['Reparto', 'Dirección de casting']",Sin Oscar
Osman Khalid Butt,1986,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Nina Marasovic,No data,"['Plus belle la vie', '2021 • 1 episodio', '2019', 'Hôtesse aéroport']",['Reparto'],Sin oscar
Nacira Guénif-Souilamas,No data,"['Terminal Sud', 'Notre monde', '6,4', 'Philosophie', '2017 • 1 episodio']",['Reparto'],Sin oscar
Henok Zereabiruk,No data,['Enchained'],['Reparto'],Sin oscar
Stefka Yanorova,No data,[''],['Reparto'],Sin Oscar
Kate Speak,No data,[''],"['Reparto', 'Dirección de casting', 'Equipos adicionales']",Sin Oscar
Gô Ayano,1982,[''],['Reparto'],Sin Oscar
Joe LaVé,No data,['Impromptu'],['Reparto'],Sin oscar
Daxun Wei,1989,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Gurpreet Bhangu,1959,[''],['Reparto'],Sin oscar
Aisha Mohammed,No data,"['Let Karma', 'Almost Perfect', 'Kadi', '2016']","['Reparto', 'Producción']",Sin oscar
Asuka Kurosawa,1971,[''],['Reparto'],Sin Oscar
Malgorzata Witkowska,1963,"['Tres colores: Blanco', 'Zabic bobra', 'Amok', 'Horario estelar']","['Dirección de producción', 'Equipos adicionales']",Sin oscar
Siamak Ansari,No data,[''],"['Reparto', 'Dirección']",Sin Oscar
Hiroyuki Ikeuchi,1976,[''],"['Reparto', 'Dirección']",Sin oscar
Pascal Sauvalle,No data,"[""La berceuse d'Elphie"", 'Manu', '2020']",['Reparto'],Sin oscar
Estefania Preciado,No data,"['One Last Try', 'Beth (segment ""The Lady"")', 'Annie', 'Lea']",['Reparto'],Sin oscar
Mahmood Fares,No data,"['Between Two Seas', 'Betloo El Rooh', '2022 • 13 episodios', '2007', '2016']",['Reparto'],Sin Oscar
Rey Bong,No data,"['Dari Jendela SMP', '2020 • 778 episodios', '2020', 'Kenan Aditya', 'Jun']",['Reparto'],Sin Oscar
Alysia Livingston Daniels,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Sarah Dawson,No data,"['Cyberscape Neo', 'Fallout: Miami', 'Cybernautica', 'Trojan Base Alpha']",['Reparto'],Sin oscar
Miel Espinoza,No data,[''],['Reparto'],Sin Oscar
Emil Kusumo,No data,"['Sampai Ajal Memisahkan', 'I', 'Brata', '2020 • 10 episodios', '2021']",['Reparto'],Sin oscar
Alexis Adrián,No data,"['Ninja Turtles: Caos mutante', 'Bob Esponja: Un héroe al rescate', 'La patrulla canina: La película', 'Arthur et les enfants de la Table Ronde', '2019 • 1 episodio']","['Efectos visuales', 'Animación']",Sin oscar
Rachel Saraswati,No data,['Hiruk-Pikuk Si Al-Kisah'],['Reparto'],Sin oscar
Yuvraj Singh,1981,[''],['Reparto'],Sin Oscar
Celia Au,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Kanikka Kapur,1995,[''],['Reparto'],Sin Oscar
Nadine Jackson,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Liya Tong,1984,[''],['Reparto'],Sin Oscar
Krisshia Goswami,No data,"['James and Elena', 'Corto']",['Reparto'],Sin oscar
Youssef Ismail,No data,"['Immobilia Crime Story', 'The Eight', '2022 • 1 episodio', '2005', 'Aziz']",['Reparto'],Sin oscar
Roy Barker,No data,[''],"['Reparto', 'Guion y continuidad', 'Producción']",Sin Oscar
Calvin Petrus,No data,['Rumah Merah Putih'],['Reparto'],Sin oscar
Francis Magundayao,1999,[''],"['Reparto', 'Edición', 'Dirección de fotografía y cámara']",Sin Oscar
Tasos Poziadis,No data,"['Across the 4th Parallel', 'Corto', 'Corto', 'Corto']","['Dirección de fotografía y cámara', 'Dirección de la segunda unidad o asistencia a dirección', 'Cámara y electricidad']",Sin oscar
Luke Ibbetson,No data,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Uros Smolej,1974,"['Kratki stiki', 'Tim', 'Serie de TV', '5,5']",['Reparto'],Sin oscar
Lily Gruber,No data,[''],['Reparto'],Sin oscar
John Bradley Hambrick,No data,"['Paranormal Shopping Network', 'Scarecrow County', 'Awakening', 'Ragmork']",['Reparto'],Sin oscar
Jessie Dean,No data,"['Bad Kids Go to Hell', 'Lars the Emo Kid', 'The Soul Is What Remains']",['Reparto'],Sin oscar
Joanna Osyda,1988,"['Majka', '2010 • 189 episodios', 'Jane Buford', 'Serie de TV', '6,2']",['Reparto'],Sin oscar
En Wei Chang,No data,"['Da e', 'Chaos Anecdote']",['Reparto'],Sin oscar
Ernesto Guerra,No data,['Qué tan lejos'],['Reparto'],Sin oscar
Cailey Nicole Brown,No data,"['Eternal Code', 'First Lady', 'He Said She Said', ""First Lady II: Maria's Revenge""]",['Reparto'],Sin oscar
Sarah Pagcaliwagan,No data,[''],"['Reparto', 'Producción', 'Dirección de producción']",Sin Oscar
Vinay Vijayan,No data,['Chila NewGen Nattuvisheshangal'],['Reparto'],Sin oscar
David Hao-Chi Chiu,1988,"['Ni zhao liang wo xing qiu', '2014 • 18 episodios', 'Feng Hsing-Yu', 'Serie de TV', '7,3']",['Reparto'],Sin oscar
Xinqing Cui,No data,[''],['Reparto'],Sin Oscar
Avinash,1985,"['Killa', 'Paatal Lok', '2020 • 9 episodios', '2015', '2015']","['Dirección de fotografía y cámara', 'Dirección', 'Guion']",Sin Oscar
Qianyuan Wang,1972,[''],['Reparto'],Sin Oscar
Rehad Desai,No data,"['Miners Shot Down', 'Como robar un país', 'Everything Must Fall', ""The Bushman's Secrets""]","['Producción', 'Dirección', 'Guion']",Sin Oscar
Marki Henderson,1978,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Lulu Tobing,1977,"['Dua Garis Biru', 'Yang Tak Tergantikan', 'Aku Ingin Menciummu Sekali Saja', 'Balada Si Roy']",['Reparto'],Sin Oscar
Michelle Vogel,No data,[''],"['Reparto', 'Producción', 'Dirección de casting']",Sin Oscar
Claudio Vanni,No data,"['La fuga', 'Le ultime 56 ore', 'Suburra', '2020 • 4 episodios', '2003']",['Reparto'],Sin oscar
Deniz Arna,1986,[''],['Reparto'],Sin oscar
Aditi Sharma,No data,[''],['Reparto'],Sin oscar
Viktorie Ignoto,No data,"['Phobia', 'Dark Glasses', 'Scarlett', 'Picciridda - Con i piedi nella sabbia']",['Reparto'],Sin oscar
Nini Salerno,1948,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Mohamed Al-Sharnuby,1996,"['Diamond Dust', 'Al saffah', 'Faten Amal Harby', '2022 • 29 episodios', '2014']",['Reparto'],Sin Oscar
Marcin Pietowski,1977,"['Na dobre i na zle', '2010 • 1 episodio', 'Journalist Jerzy', 'Serie de TV', '5,0']",['Reparto'],Sin oscar
Gareth Root,No data,"['No Storybook Love', '8,9', 'Prey', '2019']","['Reparto', 'Producción', 'Guion']",Sin oscar
Prakash Bare,No data,[''],"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Alexandru Aldea,No data,[''],"['Reparto', 'Producción', 'Legal']",Sin Oscar
Kamil Shaikh,1991,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Vinay Forrt,1983,[''],['Reparto'],Sin Oscar
Lunaluz Sanchez,No data,['Ghost Tropic'],['Reparto'],Sin oscar
Chao Wang,1964,"['Anyangde guer', 'Ri ri ye ye', 'Luxury Car', 'Kong Xiu']","['Guion', 'Dirección', 'Producción']",Sin Oscar
Alencier Ley Lopez,1965,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Jayesh More,No data,"['Hellaro', 'OMG: Oh My God!', 'Pushpa Impossible', '2022–2023 • 203 episodios', '2020']","['Reparto', 'Guion']",Sin Oscar
Stéphanie Bataille,1973,"['Trip to the Planetarium', ""Blackbelt TV's Best of North America"", ""Blackbelt TV's Best of Africa"", 'Between 2 Worlds']","['Producción', 'Dirección de producción', 'Equipos adicionales']",Sin Oscar
Kosuke Yamazaki,No data,['Yume no Oto'],['Reparto'],Sin oscar
Lee Sung Won,No data,"['La gran apuesta', '2022–2023 • 5 episodios', '2019', '2021']",['Reparto'],Sin oscar
Hermione Burrell,No data,"['Realization', 'Corto', 'Corto']",['Reparto'],Sin oscar
Mahesh Bhatt,1948,[''],"['Producción', 'Dirección', 'Guion']",Sin Oscar
Jahking Guillory,2001,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Estéban,1956,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Vivek Kohli,No data,"['James and Elena', 'Corto', 'Corto']","['Reparto', 'Vestuario']",Sin oscar
Sol Kyung-gu,1968,[''],['Reparto'],Sin Oscar
Park Ji-bin,1995,[''],['Reparto'],Sin Oscar
Melisa Zakeri,No data,"['Setareh Bazi', 'I zohreh', 'Mothering', 'The Nameless Alley']",['Reparto'],Sin Oscar
Ravi Babu,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Harish Dudhade,No data,"['Tumchi Mulgi Kay Karte', '2021–2022 • 344 episodios', '2018', '2019', '2015 • 759 episodios']",['Reparto'],Sin oscar
Jaswinder Gardner,No data,[''],['Reparto'],Sin Oscar
Ajith,1971,[''],"['Reparto', 'Música', 'Banda sonora']",Sin Oscar
Ai-Yun Ho,No data,"[""Angel 'n' Devil"", '2014–2015 • 3 episodios', '2014', 'Dan. Dao']",['Reparto'],Sin Oscar
Henrique Bonacho,No data,['Alva'],['Reparto'],Sin oscar
John Mahoney,1940,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 2 premios Primetime Emmy
Katarzyna Maciag,1982,"['Gleboka woda', '2011–2013 • 24 episodios', '2014', 'Basia Jasnyk', 'Reparto']","['Reparto', 'Banda sonora']",Sin Oscar
Tomiko Claire,2000,"['Chiisana koi no uta', 'Tonde Saitama: Biwako Yori Ai o Komete']",['Reparto'],Sin oscar
Arina Dhisya,No data,['Down Swan'],['Reparto'],Sin oscar
Anusha Rangnath,No data,"['Andavaada', '10', 'Once More Kaurava', 'Reparto']",['Reparto'],Sin oscar
Tannu Chouhan,No data,['Neele Gagan Ke Tale'],['Reparto'],Sin oscar
Pilar Puente,No data,"['Entre las piernas', 'Manos de seda', 'Once Upon a Time in Sad Hill', 'Petra Delicado', '1999 • 1 episodio']",['Reparto'],Sin oscar
Armand,1949,[''],"['Reparto', 'Producción', 'Especialistas']",Ganó 1 premio Primetime Emmy
Hansik,1991,[''],['Reparto'],Sin Oscar
Peter Musevski,1965,"['Delo osvobaja', 'Kruh in mleko', 'Rezervni deli', 'Ko zaprem oci']","['Reparto', 'Banda sonora']",Sin Oscar
Garrett Forge,1969,[''],"['Reparto', 'Composición', 'Música']",Sin oscar
Mircea Dinescu,1950,"['Ivana the Terrible', 'Piata Universitatii - Romania', 'Videogramme einer Revolution', 'Cold War', '1998 • 1 episodio']",['Reparto'],Sin oscar
Bianca Leonor Quiñones,No data,[''],"['Reparto', 'Música', 'Banda sonora']",Sin oscar
Phao Viet Dung,No data,"['Drama', 'Drama', 'Drama', 'Drama']",['Reparto'],Sin oscar
Charles Murphy Iwuchukwu,No data,"['All for Nma', 'Kodo(as Charles Murphy)', '2021']",['Reparto'],Sin oscar
Rabby Bray,No data,"['Shadowless', 'Abena', '2018']","['Reparto', 'Producción']",Sin oscar
Andrew Platt,No data,['El vengador tóxico 4'],['Reparto'],Sin oscar
Zac Wood,No data,"['Tower of Silence', 'Dry Time']","['Composición', 'Especialistas']",Sin oscar
Alberto Ajaka,1973,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Daniela Pino,No data,"['El Hombre del Futuro', 'La Holandesa', 'La Cacería: Las Niñas de Alto Hospicio', '2018 • 1 episodio', 'Micaela GarridoMicaela Garrido (2017)']",['Reparto'],Sin oscar
Alexia Carr,No data,"['Mademoiselle de la Charce', 'Angelina Call Girl', '6,4']",['Reparto'],Sin oscar
Roberta Rangel,1980,"['Fendas', 'Menina de Barro', 'Ana', 'Lorena']",['Reparto'],Sin oscar
Pradeep Patwardhan,No data,"['Mareparyant Phaashi', '5,3', '8,8', '5,5']",['Reparto'],Sin oscar
Anthony Jensen,1967,[''],"['Producción', 'Reparto', 'Dirección de producción']",Sin Oscar
Fritzi Uhrig,No data,"['Nosotros también podríamos estar muertos', 'Vinterrejse']",['Reparto'],Sin oscar
Kelvin Giles,No data,['This Is Not About You'],['Reparto'],Sin oscar
Sylvia Corkill,No data,"['Before Breaker Wakes', 'Daisy Chronicle', '2017']",['Reparto'],Sin oscar
Joanne Samuel,1957,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Valeria Bruni Tedeschi,1964,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Rebecca Todd,No data,[''],['Reparto'],Sin oscar
Keelan Aponte,No data,"['Karate Do', ""A Child's Voice""]",['Reparto'],Sin oscar
Elizabeth Laprelle,No data,"['The Mountain Minor', 'Through the Woods']",['Reparto'],Sin oscar
Alfred Wilson,1917,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Madhu Bala,No data,"['Punarjanam', 'Doojvar']",['Reparto'],Sin oscar
Farez Iqmal,No data,['Suatu Ketika'],['Reparto'],Sin oscar
Chidanand Kulkarni,No data,"['Haadu Hakki Haadu', 'Reparto']",['Reparto'],Sin oscar
Antonio De Matteo,1978,"[""Ocean's Twelve: Uno más entra en juego"", 'Leonardo', '2021 • 6 episodios', 'Claudio (Guard)', 'Serie de TV']",['Reparto'],Sin oscar
Sean McCarthy,No data,"['Person of Interest', '2011–2013 • 3 episodios', '2010']","['Reparto', 'Composición']",Sin oscar
Francis Mata,No data,[''],['Reparto'],Sin oscar
Avey Bradley,No data,"[""First Lady II: Maria's Revenge""]",['Reparto'],Sin oscar
Joel Lamangan,No data,[''],"['Dirección', 'Reparto', 'Guion']",Sin Oscar
Ruben Pulungtama,No data,['Humba Dreams'],['Reparto'],Sin oscar
Yogi Babu,1985,[''],"['Reparto', 'Guion']",Sin Oscar
Miles Burris,No data,[''],['Reparto'],Sin oscar
Lasha Kabanashvili,No data,['Inhale-Exhale'],['Reparto'],Sin oscar
Park Ji-hwan,1980,"['Furia policial', 'Ciudad sin ley', 'Untouchable', '2017–2018 • 14 episodios', '2018']",['Reparto'],Sin Oscar
Anne Haug,No data,[''],"['Reparto', 'Guion']",Sin oscar
Byreddy Vamsi Krishna Reddy,No data,[''],['Producción'],Sin Oscar
Medardo Díaz Gutiérrez,No data,['Sanctorum'],['Reparto'],Sin oscar
Dhivya Dhuraisamy,No data,[''],['Reparto'],Sin oscar
Himanshu Vartak,No data,"['Opt-in', 'Dead Color', 'Quiet Zone']","['Reparto', 'Guion', 'Producción']",Sin oscar
Kris Kuruneri,No data,"['Interview with the Broken', 'Starship Patrol', '8,3', 'Homeless']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Béatrice Bellato,No data,"['Boucan', '4,5']",['Reparto'],Sin oscar
Jennifer Lee Moon,No data,[''],['Reparto'],Sin oscar
Agustina Malale,No data,['Maternal'],['Reparto'],Sin Oscar
Sankar Induchoodan,No data,"['Edakkad Battalion 06', 'Rakshadhikari Baiju Oppu', 'Neru', '5,5']",['Reparto'],Sin oscar
Jolly Chirayath,No data,[''],"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Joseph Ebbinger,No data,['Anywhere Is Here'],['Reparto'],Sin oscar
Angela Ciobanu,No data,"['Fântânile', 'Botez', 'La limita de jos a cerului', 'Evadarea']",['Reparto'],Sin oscar
Emmanuelle Chriqui,1975,[''],"['Reparto', 'Producción']",Sin Oscar
