0,1,2,3,4
Sarath Babu,1951,[''],['Reparto'],Sin oscar
Ben Amick,No data,"['High Cotton', 'Bleed', 'Oliver Twisted', 'American Icarus', '2002']",['Reparto'],Sin oscar
Sven Nordin,1957,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Prasun Sankar Sanyal,No data,"['Laadla Number 1', 'Edición', '2016', '2023']","['Edición', 'Efectos visuales', 'Reparto']",Sin oscar
Michel Vuillermoz,1962,[''],"['Reparto', 'Guion']",Sin Oscar
Sixtine Murat,No data,['Mi Nombre es Calabacín'],['Reparto'],Sin oscar
Kholood Abdo Hintzman,No data,['The Lost City of Cecil B. DeMille'],No data,Sin oscar
Michael Wettstein,No data,['Transcending: The Beginning of Josephine'],"['Dirección', 'Reparto']",Sin oscar
Vegan Darrell,No data,"['Deceptive Hearts', 'A Peace of Life', 'Corto', 'Corto']",['Reparto'],Sin oscar
Cynthia Agu,No data,"['The Contract', 'Young Mrs Adam']",['Reparto'],Sin oscar
Angelo Brandini,No data,"['Carandiru', 'Vida de Estagiário', 'Uma Noite em Sampa', 'Alô?!']",['Reparto'],Sin oscar
Kenny Johnson,1963,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Sveinn Ólafur Gunnarsson,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Cocco,No data,[''],"['Reparto', 'Especialistas']",Más en IMDbPro
Erin Cunningham,No data,['#Victoria'],['Reparto'],Sin oscar
Ignacio Merlo,No data,"['La Muerte de un Comediante', 'La uruguaya', 'Canelones']","['Producción', 'Equipos adicionales', 'Reparto']",Sin oscar
Joan Muntal,No data,"['Voyeur', 'Bucle', 'Caracremada', 'Serrallonga', '2008 • 2 episodios']",['Reparto'],Sin oscar
Malina Pauli Weissman,2003,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Alessandro Preziosi,1973,[''],"['Reparto', 'Dirección']",Sin Oscar
Quinten Brown,No data,[''],['Reparto'],Más en IMDbPro
Bo Sun,No data,"['Niebla', 'Memories of Murder (Crónica de un asesino en serie)', 'Doraemon y la isla del tesoro', 'Paboo & Mojies']","['Guion', 'Dirección', 'Reparto']",Sin Oscar
Viktor Fetisov,No data,['Trailer 2:27'],No data,Sin oscar
Taissa Farmiga,1994,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Sergey Guzeev,1977,"['Kavkazskoe trio', '7,3', 'Antikiller 2: Antiterror', 'Spacewalker']",['Reparto'],Sin oscar
Kushal Raj,No data,No data,No data,Sin oscar
Gerain Arias,No data,"['Illume: The Movie', 'Corto', 'El Músico', '2018']",['Reparto'],Sin oscar
Bronson Pinchot,1959,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Sanika Vyas,No data,['Chhupam Chhaai'],['Reparto'],Sin oscar
Darren Shahlavi,1972,[''],"['Reparto', 'Especialistas', 'Equipos adicionales']",Sin oscar
Tara Mallen,No data,[''],['Reparto'],Más en IMDbPro
Adam P. Cray,No data,"['Safe Distance', 'From the Window', 'Cuentos de Halloween', 'The Visitor from Planet Omicron']","['Reparto', 'Producción', 'Edición']",Sin oscar
Agathe Kerhervé,No data,['Le sang de la haine'],['Reparto'],Sin oscar
Rangayana Raghu,No data,[''],"['Reparto', 'Música', 'Banda sonora']",Más en IMDbPro
Brock Patrick Kaufman,No data,"['Green Lantern (Linterna Verde)', 'Happy Log', 'Secuestrada', 'June']","['Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Keith Austin,No data,['Secretariat'],['Reparto'],Sin oscar
Jayesh Lalwani,No data,['College Bus'],['Reparto'],Sin oscar
Richard Miraan,No data,[''],No data,Sin oscar
Rory Kinnear,1976,[''],"['Reparto', 'Banda sonora']",Nominado a 1 premio BAFTA
Yuriy Stoyanov,1957,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Teerapat Lohanan,No data,"['Boss and Me', '2022 • 40 episodios', 'Guion', 'Serie de TV', '7,2']","['Guion', 'Reparto']",Sin oscar
Georgia Cook,No data,[''],['Reparto'],Más en IMDbPro
Said Faraj,1964,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Jeanine Bartel,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Más en IMDbPro
Maksim Saprykin,2002,"['Gagarin: Pionero del espacio', 'Poddubnyy', 'Proklyatie spyaschikh', '2018 • 3 episodios', '2020']",['Reparto'],Sin oscar
Maria Tona,No data,"['Sicilian Holiday - Sciacca, un sogno fatto in Sicilia']",['Dirección de producción'],Sin oscar
Colin Firth,1960,[''],"['Reparto', 'Producción', 'Guion']",Ganó 1 premio Óscar
Louis Spetrino,No data,"['The Battle', 'Incomplete']","['Dirección', 'Guion', 'Dirección de fotografía y cámara']",Sin oscar
Analaura Cataldi,No data,['Little Miss Perfect'],['Reparto'],Sin oscar
Renata Ulmanski,1929,"['Pop Cira i pop Spira', 'TV teatar', '1958–2001 • 7 episodios', 'Gospodja', 'Serie de TV']","['Reparto', 'Equipos adicionales']",Sin Oscar
Todd Williams,1977,[''],['Reparto'],Sin oscar
Rajiv Shah,junio,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Anthony Farrelly,No data,"['Walking on Sunshine', 'The Anomaly', 'He Who Dares', 'Golden Years']",['Reparto'],Sin oscar
Gricel Jara,No data,['Los Diablos Azules (Au pays des diables bleus)'],['Reparto'],Sin oscar
Honey Rohith,No data,['Leela'],['Reparto'],Sin oscar
Kacie Anderson,1984,"['Código criminal', 'Most Likely', 'Anywhere Out of This World', 'Road Ready Miami: The Reunion']","['Reparto', 'Vestuario']",Sin oscar
Damian Grassi,No data,"['Stockholm', 'Alma Pura']","['Reparto', 'Producción']",Sin oscar
Line Verndal,1972,"['Limbo', 'Nissene på låven', '2001 • 24 episodios', 'Kine Messel', 'Serie de TV']",['Reparto'],Sin Oscar
Kemi Lala Akindoju,No data,[''],"['Reparto', 'Producción', 'Dirección de casting']",Más en IMDbPro
Curt Schilling,1966,[''],"['Guion', 'Producción', 'Reparto']",Sin oscar
Shelby Lynn Bias,No data,"['Forgotten in Still Frame', ""It's a Terrible Week for Singing"", '2014', '2017']",['Reparto'],Sin oscar
Tammy Blanchard,1976,[''],"['Reparto', 'Banda sonora']",Ganó 1 premio Primetime Emmy
Idris Elba,1972,[''],"['Reparto', 'Producción', 'Guion']",Nominado para 5 premios Primetime Emmy
Jack McGee,1949,[''],['Reparto'],Sin Oscar
Harold Dennis,No data,[''],"['Reparto', 'Producción', 'Dirección']",Más en IMDbPro
Harris Yulin,1937,[''],['Reparto'],Nominado para 1 premio Primetime Emmy
Udo Kier,octubre,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Leon Walton,No data,[''],No data,Sin oscar
Sivia Azizah,No data,"['Reflection', 'Nanti kita cerita tentang hari ini', 'Heart Beat', '7,7']","['Reparto', 'Banda sonora']",Sin Oscar
Cherie Chetyrbok,No data,"['Grinder', 'Gone for the Weekend', 'Sh*thead', 'Fleshing Out']","['Reparto', 'Equipos adicionales']",Sin oscar
Roman Mitichyan,septiembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Ismail Hakki,1976,"['Recep Ivedik', 'Espía por accidente', 'Gazi', '2008 • 17 episodios', 'Durali Tahtakilic(as Ismail Hakki)']",['Reparto'],Sin oscar
Verity Hicks,No data,['Westover'],['Reparto'],Sin oscar
Kerry Howard,1982,[''],"['Reparto', 'Guion', 'Banda sonora']",Nominado a 1 premio BAFTA
Carl Bressler,No data,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Más en IMDbPro
Kyle Wilson,No data,"['El sicario de Dios', 'La montaña embrujada', 'My Own Worst Enemy', '2008 • 9 episodios', 'Arte']","['Arte', 'Dirección de arte', 'Efectos visuales']",Sin oscar
Thomas Bair,No data,[''],['Reparto'],Sin Oscar
Deborah Twiss,diciembre,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Siara-Lauren Brown,No data,"['To the Finish', 'Rose-Colored Memories', 'Nothing in the Dark', 'Cámara y electricidad']","['Cámara y electricidad', 'Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Lucinda Rhodes Thakrar,No data,[''],"['Reparto', 'Producción', 'Dirección de casting']",Más en IMDbPro
Mike Tyson,1966,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Tony Curran,1969,[''],"['Reparto', 'Cámara y electricidad']",Sin Oscar
Hovhannes Babakhanyan,1968,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Andrew Potter,No data,"['Finch', 'The Way Back', 'La Tierra: conflicto final', '1997–2001 • 69 episodios', 'Dirección']","['Cámara y electricidad', 'Dirección', 'Dirección de fotografía y cámara']",Sin oscar
Hao Xiang,No data,"['A Round Trip to Love', 'Mu zhong wu ren', 'Kuang Hu Wei Cheng', 'Blowing in the Wind', '2019']",['Reparto'],Sin oscar
Dhamu Tony Yadav,1992,"['Surya IPS', '7,7', 'Maquillaje', 'Maquillaje']","['Maquillaje', 'Reparto', 'Dirección']",Sin oscar
Cheila Lima,No data,"['Contado por Mulheres', '2022 • 1 episodio', '2016', '2011', 'Reparto']",['Reparto'],Sin oscar
Ava Allan,2000,[''],['Reparto'],Sin Oscar
Francessa Venezia,No data,['Day of Salvation'],['Reparto'],Sin oscar
Jerry Eselgroth,No data,"['Mexica Curse', 'Western X']",['Reparto'],Sin oscar
Vincent O'Neill,1950,"['Close to Jubilee', 'The American Side', 'Queen City']",['Reparto'],Sin oscar
Brutius Selby,No data,"['In Search of Fellini', 'Memoirs of Giorgio Vasari: A Tuscan Artist', 'When Nuvolari Runs: The Flying Mantuan', 'Haze']",['Reparto'],Sin oscar
Roshan Seth,1942,[''],"['Reparto', 'Guion']",Nominado a 1 premio BAFTA
Joseph Giambalvo,No data,['For 20'],['Reparto'],Sin oscar
Iris Braydon,diciembre,[''],"['Reparto', 'Maquillaje', 'Casting']",Sin oscar
Hunter McClamrock,No data,[''],['Reparto'],Sin oscar
Sanjeet Dhuri,No data,"['Hunt in France', 'France Na Fatakda']","['Reparto', 'Producción']",Sin oscar
Franco Vella,1961,"['Sins Expiation', 'Walking to Paris', 'Policeman', 'Ristoratore']","['Reparto', 'Dirección de producción', 'Producción']",Sin oscar
Richard Southgate,1990,[''],"['Reparto', 'Efectos visuales']",Sin Oscar
Giuseppe Bonanno,No data,"['A New Beginning - OniGiri', 'Boruto: Naruto Next Generations', '2021 • 1 episodio', 'Animación']","['Animación', 'Arte', 'Dirección']",Sin oscar
Roeland Fernhout,1972,[''],['Reparto'],Sin Oscar
Aryana Alexa,No data,['A Portrait Asunder'],"['Reparto', 'Maquillaje', 'Sonido']",Sin oscar
Andre León,1948,[''],['Reparto'],Sin oscar
Mónica Almanza,No data,"['Beautiful Prison', 'Corazón de campeón', 'Aquellos días de Noé', 'Amado']",['Reparto'],Sin oscar
Ron Komora,No data,[''],['Reparto'],Más en IMDbPro
Morgan Nichols,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Winston A. Marshall,No data,"['Hood Ass Yoga', 'Guess Whom', '2011', 'Defendant', 'Ethan']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Parker Posey,1968,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Gabriela Czyzewska,1976,"['Po pierwsze...', 'Enen', 'M jak milosc', '2019 • 2 episodios', '2000']",['Reparto'],Sin Oscar
Thomas Hanzon,1962,"['Carambole', 'Häxdansen', '2008 • 5 episodios', 'Hamlet', 'Vídeo']","['Reparto', 'Banda sonora']",Sin oscar
Jonathan Hey,1961,[''],"['Producción', 'Reparto', 'Equipo ejecutivo']",Nominado para 3 premios Óscar
Danny Barclay,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Eva Green,1980,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio BAFTA
Julie Brochorst Andersen,1993,[''],['Reparto'],Sin Oscar
Arjun Rampal,1972,[''],"['Reparto', 'Guion', 'Animación']",Sin Oscar
John Arcene,1947,"['Querido detective', '1996–1997 • 2 episodios', 'Banda sonora(""St. John\'s Eve"", sin acreditar, ""Walking With The Spirit"")', 'Self']","['Reparto', 'Banda sonora']",Sin oscar
Aaron Paul,1979,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Ganó 3 premios Primetime Emmy
Emilio Roso,1976,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Jacqueline Estrella,No data,"['Perdiendo el Juicio', 'Tita', 'Reparto', 'Sra. Bélgica Rodríguez']",['Reparto'],Sin oscar
Rachida Chbani,No data,"['Firmin', 'Tabula Rasa', '2017 • 1 episodio', '2016', '2001']","['Reparto', 'Dirección']",Sin oscar
Naomie Harris,1976,[''],['Reparto'],Nominado para 1 premio Óscar
Aleksandar Djurica,1969,[''],['Reparto'],Sin Oscar
Christopher Calvano,No data,"['The Mermaid', 'Dolly Deadly', 'The End Is Near', 'Wurms']","['Sonido', 'Reparto', 'Cámara y electricidad']",Sin oscar
Virginia de Ferrante,No data,"['El lobo detrás de la puerta', 'Nina', 'Inquietação', '5,5']","['Casting', 'Dirección de la segunda unidad o asistencia a dirección', 'Dirección']",Sin oscar
Brian King,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Matthew K. Addison,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Vincent James Prendergast,1982,[''],"['Reparto', 'Guion', 'Sonido']",Sin oscar
Saam Arjmand,No data,"['The Edit', 'Corto']",['Reparto'],Sin oscar
Alejandro Edda,1984,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Shriya Pilgaonkar,1989,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Antonio Mayans,1939,[''],"['Reparto', 'Dirección de producción', 'Guion']",Sin Oscar
Rada Djuricin,1934,"['TV teatar', '1964–2014 • 11 episodios', '1996', '1965', '1968']","['Reparto', 'Guion']",Sin oscar
Leah Barker,No data,[''],['Reparto'],Más en IMDbPro
Nikita Black,No data,"['Psychophonia', 'Fembot', 'Killer Weekend']",['Reparto'],Sin oscar
Christina Jo'Leigh,No data,[''],"['Producción', 'Reparto', 'Equipos adicionales']",Más en IMDbPro
Gregory Gast,No data,[''],"['Reparto', 'Edición', 'Cámara y electricidad']",Más en IMDbPro
Devin Dawson,No data,[''],"['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Sri Priyanka,No data,"['Miga Miga Avasaram', 'Sketch', 'Tamilkkudimagan', 'Agadam']",['Reparto'],Sin Oscar
Martin Hylander Brucker,1977,"['Profanación: Los casos del Departamento Q', 'RedaKai', '2011–2013 • 40 episodios', ""'Rambo'PolitibetjentThomas 'Rambo' Jensen"", 'Serie de TV']","['Reparto', 'Equipos adicionales', 'Casting']",Sin oscar
John Buffalo Mailer,1978,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
Alfredo Li Bassi,1971,"['Chicos de la calle', 'I Picciuli', '2,4', '7,6']","['Reparto', 'Guion', 'Producción']",Sin Oscar
Evangeline Ellis,No data,[''],['Reparto'],Sin oscar
Parimala Kalavanth,No data,"['Jothegathi', 'Reparto']",['Reparto'],Sin oscar
Ben Moor,No data,[''],"['Reparto', 'Guion']",Más en IMDbPro
Steve Davis,No data,[''],['Reparto'],Más en IMDbPro
Samantha Spiro,1968,[''],['Reparto'],Sin Oscar
Kathleen Lawlor,1959,"['The Mob Doctor', '2012 • 2 episodios', '2011', '2010']","['Reparto', 'Producción', 'Guion']",Sin oscar
Michael Toshiyuki Uno,No data,"['The Wash', 'CBS Schoolbreak Special', '1985 • 2 episodios', 'Dirección', 'Película de TV']","['Dirección', 'Equipos adicionales', 'Reparto']",Nominado para 1 premio Óscar
Yerik Zholzhaksynov,1959,"['Begletsy', 'Zagovor Oberona', '6,5', '5,7']",['Reparto'],Sin oscar
Rian Michelsen,No data,"['Alien Mysteries', '2013 • 1 episodio', 'Teenage Tommy', '13-year-old Alex', 'Serie de TV']",['Reparto'],Sin oscar
Zoey Deutch,1994,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Gerold Wunstel,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Garry Shandling,1949,[''],"['Guion', 'Reparto', 'Producción']",Ganó 1 premio Primetime Emmy
Bárbara Goenaga,1983,[''],['Reparto'],Sin Oscar
Felicity Jones,1983,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Nominado para 1 premio Óscar
Katrien van Beurden,No data,"['Koen Kampioen', '2012 • 5 episodios', 'Lisa Royackers', 'Serie de TV', '6,2']",['Reparto'],Sin oscar
William Zabka,1965,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
Moises Arias,1994,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Debashish Mondal,1986,[''],['Reparto'],Sin Oscar
Jeffrey Schmidt,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Álex García,1981,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Jeremiah Mcfarlane,No data,"['Desire in New York', 'Corto']",['Reparto'],Sin oscar
Andrew Bowen,marzo,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Michael Sorvino,1977,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Barbara Thomas,No data,[''],['Reparto'],Más en IMDbPro
Iman Niknafas,No data,['Maslakh'],['Reparto'],Sin oscar
Solomon Olds,1979,"['El Camino. Una película de Breaking Bad', 'Este cuerpo me sienta de muerte', 'La Lego Ninjago película', 'La peor semana']","['Composición', 'Reparto', 'Producción']",Sin Oscar
Eden Riegel,enero,[''],"['Reparto', 'Equipos adicionales', 'Dirección de casting']",Sin Oscar
Steve Dalachinsky,1946,[''],"['Reparto', 'Guion']",Sin oscar
Lara Lemon,No data,[''],['Reparto'],Más en IMDbPro
Brian Lee Franklin,No data,[''],"['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Kirby O'Connell,No data,[''],['Reparto'],Sin oscar
Sandra Ahlqvist,1985,"['The Rain', 'Rallybrudar']","['Reparto', 'Vestuario', 'Maquillaje']",Sin oscar
Laura Luke,No data,[''],"['Reparto', 'Producción', 'Guion']",Sin oscar
James Preston Rogers,1972,[''],"['Reparto', 'Especialistas']",Sin oscar
Victoria Mulhall,No data,['Eden'],['Reparto'],Sin oscar
Persephone Apostolou,No data,[''],['Reparto'],Más en IMDbPro
Aidan Turner,1983,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Sebahat Adalar,1954,"['Leyla and Mecnun', '2011–2022 • 82 episodios', 'Kevser', 'Serie de TV', '6,8']",['Reparto'],Sin oscar
Ian Patrick Williams,No data,[''],"['Reparto', 'Guion', 'Banda sonora']",Más en IMDbPro
Sloboda Micalovic,1981,[''],"['Reparto', 'Banda sonora']",Sin oscar
Leo Andrade,No data,"['Juegos de terror', 'Academia mortuoria']","['Transporte', 'Equipos adicionales']",Sin oscar
Andy Gray,1959,"['Boyz Unlimited', '1999 • 5 episodios', 'Big Jerry Kennedy', 'Dirección(attached)', 'Black Ruthven']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Jonathan Bennett,1981,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Geert Van Rampelberg,1975,[''],['Reparto'],Sin Oscar
Eakkapat Wanisvisispong,No data,['The Rain Stories'],['Reparto'],Sin oscar
Evan Williams,1985,[''],"['Reparto', 'Composición', 'Banda sonora']",Sin Oscar
Rebecca Summers,No data,"['Silent Retreat', 'Nowhere', 'Gridiron UK', 'The Spell']","['Reparto', 'Casting']",Sin oscar
Yuanyuan Zhang,No data,"['Mo Shi Ren Jian Dao', 'Mi zhan']",['Vestuario'],Sin oscar
Bret Roberts,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Waleed Zuaiter,1971,[''],"['Reparto', 'Producción']",Nominado a 1 premio BAFTA
Keola Sakima,No data,"['The Comeback', '2014 • 1 episodio']",['Reparto'],Sin oscar
Joe Alwyn,1991,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Emily Baldoni,1984,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Yagazie Emezi,No data,"[""Voyage of Time: Life's Journey"", 'Voyage of Time: The IMAX Experience']",['Reparto'],Sin oscar
Pauline Burlet,1996,[''],['Reparto'],Sin Oscar
Michelle Coverley,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Wawan Wanisar,1949,"['Cinta Tanpa tapi', 'Reparto(as Wawan Sarwani)', '1990', '1997']",['Reparto'],Sin oscar
Joaquin Murrieta,No data,['La muerte del soplon'],['Reparto'],Sin oscar
Mickulus A Rubin,No data,"['No Remorse', '12:30pm', '8,7', '6,8']","['Dirección de fotografía y cámara', 'Reparto', 'Edición']",Sin Oscar
Kamali,No data,"['El espantatiburones', 'Love Conquers Al', '2007', 'Whitney', 'Película de TV']","['Reparto', 'Edición', 'Edición']",Sin oscar
Lazar Ristovski,1952,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Upasana Singh,1975,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Charlie Creed-Miles,1972,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Boris Komnenic,1957,"['Vratice se rode', '2007–2008 • 18 episodios', ""Aleksandar 'Sasa' Popadic"", 'Janko Safarik', 'Sasa Popadic']",['Reparto'],Sin oscar
Akash Patel,No data,"[""Where're the Angels""]","['Reparto', 'Producción']",Sin oscar
Megan Evans,No data,"['Criminales a la vista', 'Ruido de fondo', 'Las Luminosas', '2022 • 2 episodios', 'Efectos visuales(Splice)']",['Efectos visuales'],Sin oscar
Michael Jai White,1967,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Nima Shahrokh Shahi,No data,"['Mercurochrome', 'Parkway', 'Deportees 3', 'Esniff']","['Reparto', 'Dirección', 'Guion']",Más en IMDbPro
Sam Claflin,1986,[''],"['Reparto', 'Producción']",Sin Oscar
Patrick J. Adams,1981,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Andrey Kirov,No data,['A Heart of Mother'],"['Reparto', 'Dirección de fotografía y cámara']",Sin oscar
Michael Maponga,No data,[''],"['Reparto', 'Equipo ejecutivo']",Sin oscar
Susan Lynch,1971,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Catherine Hicks,1951,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Primetime Emmy
Catherine Samie,1933,[''],['Reparto'],Sin oscar
Callum Blue,1977,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Nora Medina Chávez,No data,['Beyond What Remains'],['Reparto'],Sin Oscar
Stoney Westmoreland,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Chad Meyer,No data,"['Bastard Son of a Thousand Fathers', ""Easton's Article"", 'Critical Nexus', 'The Long December']","['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Désirée Kwakep,No data,"[""Mo'okepon"", 'Perla', '2019', '2022']","['Reparto', 'Vestuario', 'Localización']",Sin oscar
Cary Elwes,1962,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Gerard Butler,1969,[''],"['Reparto', 'Producción', 'Cámara y electricidad']",Sin Oscar
Julie Agnete Vang,1984,[''],['Reparto'],Sin oscar
Paula Winspear,No data,"['Cop Shop', '1978 • 1 episodio', 'Rose']",['Reparto'],Sin oscar
Graham Deller,No data,['Friendship Love and Loyalty'],['Reparto'],Sin oscar
Santhosh,1983,[''],"['Composición', 'Música', 'Reparto']",Sin Oscar
Mico Nagaraj,No data,"['Mandya to Mumbai', '5,3', '7,1', '6,8']","['Reparto', 'Producción']",Sin oscar
Hanieh Bayati,No data,"['Parmida', '2,5']",['Reparto'],Sin oscar
Will Brisbin,No data,[''],['Reparto'],Más en IMDbPro
Gary Busey,1944,[''],"['Reparto', 'Producción', 'Composición']",Nominado para 1 premio Óscar
Changda Song,No data,['Shao nian zhu yuan zhang'],['Reparto'],Sin oscar
Shilajit Majumdar,1965,[''],"['Reparto', 'Música', 'Composición']",Sin oscar
Gianluca Cesale,No data,"['Seconda primavera', 'Governance', 'Ritratto di un imprenditore di provincia', '5,8']",['Reparto'],Sin oscar
Ludwig Manukian,1977,[''],"['Reparto', 'Guion', 'Dirección']",Sin oscar
Ava Kolker,2006,[''],"['Reparto', 'Producción']",Sin Oscar
Lifang Xue,No data,['Big Fish & Begonia'],['Reparto'],Sin oscar
Ralph Scott,No data,[''],"['Reparto', 'Guion', 'Producción']",Más en IMDbPro
Simon Helberg,1980,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Charlton Heston,1923,[''],"['Reparto', 'Dirección', 'Guion']",Ganó 1 premio Óscar
Astro,No data,[''],['Reparto'],Más en IMDbPro
Patrick Maloney,No data,"['Smosh', '2011–2012 • 2 episodios', 'Man, Moment, Machine', '2005 • 1 episodio', 'Skateboarder']","['Reparto', 'Composición']",Sin oscar
Alemtsehay Wedajo,No data,[''],['Reparto'],Sin oscar
Timmy Xu,1994,"['Zhong Guo ping pang zhi jue di fan ji', 'Shui dou zhi dao wo ai ni', 'Shang Yin', '2016 • 15 episodios', '2019']",['Reparto'],Sin Oscar
Joseph Fiennes,1970,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Boris Bokir,No data,"[""Wa'alaikumussalam Paris"", 'Toba Dreams', 'Teka Teki Tika', 'Pasukan Garuda: I Leave My Heart in Lebanon']",['Reparto'],Sin Oscar
Chelese Belmont,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Kit Lang,No data,[''],"['Reparto', 'Producción']",Más en IMDbPro
Scott Beehner,1973,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Jack Barton,No data,[''],['Reparto'],Más en IMDbPro
Natasha Dillon,No data,['In the Pines'],['Reparto'],Sin oscar
Sharyle Hapner,No data,['Morality'],['Reparto'],Sin oscar
Paul Reiser,1956,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 11 premios Primetime Emmy
Skip Faulkner,No data,['Recovery'],No data,Sin oscar
Steve Tom,1953,[''],['Reparto'],Sin oscar
Ashlie Walker,1984,[''],['Reparto'],Sin oscar
Myron Natwick,1927,[''],"['Reparto', 'Producción']",Sin oscar
Piergiorgio Piccoli,No data,"['La val che urla', '2,2', '7,3', '5,5']",['Reparto'],Sin oscar
Stefanie Scott,1996,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Hayley Davis,No data,"['Un invierno para enamorarse', '2016']",['Reparto'],Sin oscar
Hani Al Naimi,agosto,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Osy Ikhile,No data,[''],['Reparto'],Más en IMDbPro
Pei Zi Qi,No data,['Fanatic Love'],['Reparto'],Sin oscar
Harel Seri,No data,['Medinat hagamadim'],['Reparto'],Sin oscar
Ratna Mala,No data,"['Lakshya', 'Black Widow: A Land Bleeds']",['Reparto'],Sin oscar
Riane Hoffman,No data,"['In the Pines', 'Serie de TV', 'Corto', 'Corto']",['Reparto'],Sin oscar
Kyle MacLachlan,1959,[''],"['Reparto', 'Dirección', 'Banda sonora']",Nominado para 2 premios Primetime Emmy
MYC Agnew,No data,[''],"['Guion', 'Dirección', 'Producción']",Más en IMDbPro
Arpatsara Mahavachana,No data,['The Rain Stories'],['Reparto'],Sin oscar
Chad Brummett,No data,[''],"['Reparto', 'Dirección']",Más en IMDbPro
Matt Ritchey,1974,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Vince Donvito,No data,[''],['Reparto'],Más en IMDbPro
Amy Ryan,1968,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 1 premio Óscar
Priscilla Pointer,1924,[''],['Reparto'],Sin oscar
